,FINN-kode,Title,Address,Prisantydning,lat,lng,url,Omkostninger,Totalpris,Felleskost/mnd.,Boligtype,Eieform,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Rom,Tomteareal,Bruttoareal,Fellesformue,Formuesverdi,Fellesgjeld,Energimerking,Pris med fellesgjeld,Renovert år,Mobil,Eierskifte-forsikring,Kommunale avg.,Tomt,Festeavgift,Fax,Felleskost/mnd. etter avdragsfri periode,Sikringsordning,Grunnflate,Utleiedel,Verditakst,Låneverdi,Lånetakst,Telefon,price,area,price_per_m2,predicted_price,priceyness
179,156053054,Stor 4-R hjørneleilighet fra 2017 med 2 fantastiske balkonger - Vannbåren gulvvarme - Garasjeplass m/ladeboks - Solrikt!,"Fernanda Nissens gate 3 F, 0484 Oslo",7700000.0,59.945343,10.767699,https://www.finn.no/realestate/homes/ad.html?finnkode=156053054,210572.0,7910572.0,3753.0,Leilighet,Eier (Selveier),3,77.0,80.0,4,2017,4,8634.0,,,1535616.0,,C - mørkegrønn,,,,Ja,,,,,,,,,,,,,7910572.0,80.0,98882.15,5522039.708206547,0.35945278829986016
180,166241976,Lys og gjennomgående 3-roms toppleilighet! Usjenert og solrik balkong. Skjermet og barnevennlig. Vv/fyr inkludert.,"Rugveien 29, 0679 Oslo",3350000.0,59.893734,10.815274,https://www.finn.no/realestate/homes/ad.html?finnkode=166241976,,,3860.0,Leilighet,Andel,2,67.0,67.0,4,1958,3,75929.0,72.0,32392.0,934952.0,182000.0,G - rød,3532000.0,,,,,,,,,,,,,,,,3350000.0,67.0,50000.0,4839199.549119481,-0.3677889788010553
181,165888624,"Lys, romslig og innholdsrik 3(4) roms toppleilighet|Garasje|Balkong|Peis|To boder|Kort vei til kollektivt og CC Vest.","Ombergveien 18, 0283 Oslo",4850000.0,59.9206,10.6401,https://www.finn.no/realestate/homes/ad.html?finnkode=165888624,121250.0,4971250.0,3502.0,Leilighet,Eier (Selveier),2,74.0,74.0,3,1968,3,8717.0,81.0,,1341019.0,,G - oransje,,,452 51 817,,,,,,,,,,,,,,4971250.0,74.0,67179.05405405405,5206882.711704824,-0.04631003126820055
182,159415204,"Enderekkehus over 3 plan, renovert i 2016/17, underetasje med egen inngang, dobbel garasje, solrik terrasse med utsikt","Høgdaveien 42D, 0680 Oslo",6750000.0,59.8855,10.8155,https://www.finn.no/realestate/homes/ad.html?finnkode=159415204,169972.0,6919972.0,,Rekkehus,Eier (Selveier),3,122.0,122.0,,1955,5,972.0,135.0,,562558.0,,G - oransje,,,922 44 022,,12311.0,,,22 69 10 13,,,,,,,,,6919972.0,122.0,56721.08196721312,7728138.683718609,-0.11045631898634056
183,159795442,Splitter ny og påkostet 4-roms med 2 herlige balkonger og 2 bad - Flere tilvalg - Garasjeplass inkl.  Må sees!,"Sigurd Hoels vei 75, 0655 Oslo",6490000.0,59.918648,10.789639,https://www.finn.no/realestate/homes/ad.html?finnkode=159795442,179122.0,6669122.0,3939.0,Leilighet,Eier (Selveier),3,74.0,76.5,5,2019,4,,,,,,C - mørkegrønn,,,,,,Eiet,,,,,,,,,,,6669122.0,76.5,87178.06535947713,5338198.126913875,0.22260005046697273
184,166241748,Attraktivt beliggende 1-roms med god planløsning i ambassadestrøket - Perfekt førstegangskjøp - Lave felleskostnader,"Inkognitogata 6, 0258 Oslo",2250000.0,59.919273,10.724496,https://www.finn.no/realestate/homes/ad.html?finnkode=166241748,73732.0,2331565.0,1117.0,Leilighet,Eier (Selveier),,20.0,20.0,1,1889,1,612.0,25.0,12570.0,587871.0,7833.0,D - rød,,,,Ja,,,,,,,,,,,,,2331565.0,20.0,116578.25,2370469.7431893167,-0.016548423459147088
185,166241669,"Innholdsrik og moderne vertikaldelt tomannsbolig over tre plan med solrike uteplasser, fjordutsikt og garasje","Steinhammerveien 31, 1177 Oslo",8800000.0,59.874638,10.787739,https://www.finn.no/realestate/homes/ad.html?finnkode=166241669,235150.0,9035150.0,,Tomannsbolig,Eier (Selveier),3,116.0,123.0,,1952,4,578.0,140.0,,1824028.0,,F - oransje,,,,Ja,13680.0,,,,,,,,,,,,9035150.0,123.0,73456.50406504064,7780664.84980223,0.14948073519740923
186,165953131,Lys og pen 3-roms selveiet toppleilighet med ny balkong - Bad fra ca. 2010 - Sentral beliggenhet - God planløsning,"Libakkveien 6B, 1184 Oslo",3350000.0,59.8888,10.8033,https://www.finn.no/realestate/homes/ad.html?finnkode=165953131,91354.0,3695887.0,3940.0,Leilighet,Eier (Selveier),2,66.0,66.0,4,1954,3,52530.0,74.0,31045.0,1014876.0,254533.0,F - rød,,,,,,,,,,,,,,,,,3695887.0,66.0,55998.28787878788,4786673.38303586,-0.2586150983731983
187,166241527,"Innbydende, lys og usjenert utsiktsleilighet med fjordgløtt. God standard og planløsning. Må sees!","Enebakkveien 25A, 0657 Oslo",3890000.0,59.90637,10.782425,https://www.finn.no/realestate/homes/ad.html?finnkode=166241527,7960.0,4004056.0,4413.0,Leilighet,Andel,1,57.0,57.0,5,1935,2,5167.0,64.0,11816.0,974700.0,106096.0,G - mørkegrønn,,,,Ja,,,,,,,,,,,,,4004056.0,57.0,70246.59649122808,4313937.888283275,-0.07454330278513588
188,164005113,"Innflytningsklar gjennomgående 3(4)-roms byleilighet med overflateoppgraderinger, delikat nytt bad, og kjøkken. Balkong.","Oskar Braatens gate 2, 0474 Oslo",4700000.0,59.933125,10.761017,https://www.finn.no/realestate/homes/ad.html?finnkode=164005113,7960.0,5257960.0,4805.0,Leilighet,Andel,2,69.0,69.0,2,2001,3,1186.0,76.0,,1357003.0,550000.0,D - rød,,,,Ja,,,,,,,,,,,,,5257960.0,69.0,76202.31884057971,4944251.881286722,0.06151745310360468
189,166241443,Hyggelig 2-romsleilighet med attraktiv og skjermet beliggenhet - Balkong med utsikt - Felles takterrasse - IN-ordning.,"Ekebergveien 5A, 0192 Oslo",2450000.0,59.902054,10.772842,https://www.finn.no/realestate/homes/ad.html?finnkode=166241443,15119.0,3474119.0,6454.0,Leilighet,Andel,1,35.0,35.0,6,2007,2,482.0,38.0,13593.0,741111.0,1009000.0,B - rød,,,,Ja,,,,,,,,,,,,,3474119.0,35.0,99260.54285714286,3158362.2344436245,0.09528730868812474
190,166241400,"Delikat, lys toppleilighet med balkong | Originale tregulv | Varmtvann/fyring ink.| Mul. leie av p-plass | Sentralt","Sandakerveien 67 E, 0477 Oslo",3250000.0,59.940365,10.770593,https://www.finn.no/realestate/homes/ad.html?finnkode=166241400,19248.0,3478715.0,4550.0,Leilighet,Aksje,1,50.0,50.0,5,1939,2,4203.0,55.0,35140.0,947546.0,209467.0,F - mørkegrønn,,,,Ja,,,212668.0,,,,,,,,,,3478715.0,50.0,69574.3,3946254.725697932,-0.12610398568326175
191,162420992,"Praktisk og innbydende 3-roms i 3. etasje med heis - Balkong - Kort vei til skoler, barnehager m.m.","Granbergstubben 158, 1275 Oslo",2700000.0,59.8285,10.8379,https://www.finn.no/realestate/homes/ad.html?finnkode=162420992,8252.0,2866911.0,5195.0,Leilighet,Andel,2,80.0,80.0,3,1989,3,49514.0,87.0,5524.0,856608.0,158659.0,E - mørkegrønn,,,,,,,,,,,,,,,,,2866911.0,80.0,35836.3875,5522039.708206547,-0.6555121608749808
192,166155495,3-roms med solrik balkong på 9 m² med ettermiddags- og kveldssol. Varmtvann inkludert. Umiddelbar nærhet til Østmarka.,"Rustadgrenda 45, 0693 Oslo",3400000.0,59.873,10.8459,https://www.finn.no/realestate/homes/ad.html?finnkode=166155495,8219.0,3557219.0,3390.0,Leilighet,Andel,2,67.0,72.0,2,1963,3,54613.0,79.0,,965863.0,149000.0,F - oransje,,,951 82 399,,,,,,,,,,,,,,3557219.0,72.0,49405.819444444445,5101830.379537583,-0.36062031348162016
193,160141891,Koselig og innholdsrikt enderekkehus med sjøgløtt - 3 uteplasser - Garasje - Kort reisetid til Oslo sentrum!,"Sloreåsen 22A, 1257 Oslo",3700000.0,59.8448,10.7932,https://www.finn.no/realestate/homes/ad.html?finnkode=160141891,8251.0,3759251.0,3812.0,Rekkehus,Andel,2,74.0,74.0,1,1981,3,40297.0,83.0,17888.0,811016.0,51000.0,,,,,,,,,,,,,,,,,,3759251.0,74.0,50800.68918918919,5206882.711704824,-0.32576161337719967
194,166241391,"Strøken, moderne 2-roms med solrik balkong - heis - god bod/lagringsplass - nær Marka og offentlig kommunikasjon","Brekkeveien 16, 0884 Oslo",3350000.0,59.9693,10.773982,https://www.finn.no/realestate/homes/ad.html?finnkode=166241391,100810.0,3453240.0,2367.0,Leilighet,Eier (Selveier),1,39.0,39.0,2,2011,,4842.0,,4164.0,975393.0,2430.0,D - mørkegrønn,,,,Ja,,,,,,,,,,,,,3453240.0,39.0,88544.61538461539,3368466.8987781066,0.024855206095605098
195,159656117,"Innholdsrik, totalrenovert 3-roms med 2 baderom, mastersuite og romslig balkong. Ulven blir nå en helt ny bydel!","Karl Staaffs vei 38, 0665 Oslo",3800000.0,59.919132,10.8127165,https://www.finn.no/realestate/homes/ad.html?finnkode=159656117,7960.0,3979447.0,3768.0,Leilighet,Andel,2,63.0,63.0,1,1955,,54542.0,70.0,10999.0,792788.0,171487.0,F - rød,,,,Ja,,,134000.0,,,,,,,,,,3979447.0,63.0,63165.8253968254,4629094.884784998,-0.1512184948213129
196,166240731,Tiltalende 3-roms selveier med gode solforhold og garasjeplass med el-punkt! Barnevennlig- Heis Attraktiv beliggenhet!,"Midtoddveien 26 A, 0494 Oslo",5400000.0,59.966167,10.786828,https://www.finn.no/realestate/homes/ad.html?finnkode=166240731,146150.0,5546150.0,2571.0,Leilighet,Eier (Selveier),2,67.0,70.0,2,2005,,4176.0,78.0,,,,D - rød,,,,Ja,,,,,,,,,,,,,5546150.0,70.0,79230.71428571429,4996778.047370343,0.10431067914849201
197,166240655,"Meget attraktiv 2-roms med sentral beliggenhet. Innglasset balkong, god planløsning og heisadkomst.","Dælenenggata 3A, 0567 Oslo",3150000.0,59.925835,10.7744875,https://www.finn.no/realestate/homes/ad.html?finnkode=166240655,7960.0,3217411.0,2725.0,Leilighet,Andel,1,33.0,38.0,3,1958,,994.0,43.0,23961.0,,59451.0,,,,,,,,,,,,,,,,,,3217411.0,38.0,84668.71052631579,3315940.732694486,-0.03016436510347731
198,162646154,"Stort, lyst & innholdsrikt rekkehus over 3 et. med utleiemulighet|Gar.plass|Peiser|2 bad+ vaskerom|3(4) sov|Uteplasser.","Skogbrynet 19E, 0283 Oslo",9390000.0,59.9156,10.6472,https://www.finn.no/realestate/homes/ad.html?finnkode=162646154,238722.0,9628722.0,,Rekkehus,Eier (Selveier),3,163.0,180.0,3,1977,5,131.0,200.0,,2556433.0,,F - oransje,,,452 51 817,,13661.0,,,,,,,,,,,,9628722.0,180.0,53492.9,10774656.316568598,-0.11244623238409446
199,166240620,"Familievennlig halvpart tomannsbolig i stille og rolig område - Stor, solrik hage - Garasje","Bjerkealléen 34, 0487 Oslo",6950000.0,59.948452,10.779975,https://www.finn.no/realestate/homes/ad.html?finnkode=166240620,188872.0,7138872.0,,Tomannsbolig,Eier (Selveier),2,93.0,118.0,,1934,,685.0,133.0,,1949828.0,,G - oransje,,,,Ja,17439.0,,,,,,,,,,,,7138872.0,118.0,60498.91525423729,7518034.019384127,-0.05174988951193704
200,162646154,"Stort, lyst & innholdsrikt rekkehus over 3 et. med utleiemulighet|Gar.plass|Peiser|2 bad+ vaskerom|3(4) sov|Uteplasser.","Skogbrynet 19E, 0283 Oslo",9390000.0,59.9156,10.6472,https://www.finn.no/realestate/homes/ad.html?finnkode=162646154,238722.0,9628722.0,,Rekkehus,Eier (Selveier),3,163.0,180.0,3,1977,5,131.0,200.0,,2556433.0,,F - oransje,,,452 51 817,,13661.0,,,,,,,,,,,,9628722.0,180.0,53492.9,10774656.316568598,-0.11244623238409446
201,163419425,Pen 2-roms hjørneleilighet i 5. etg med heis og stor balkong! Varmtvann inkludert i felleskostn.IN-ordning.Sentralt,"Ekebergveien 5A, 0192 Oslo",2650000.0,59.902054,10.772842,https://www.finn.no/realestate/homes/ad.html?finnkode=163419425,12447.0,3942298.0,7098.0,Leilighet,Andel,1,44.0,44.0,5,2008,,481.0,50.0,14926.0,867095.0,1279851.0,C - rød,,,,Ja,,,,,,,,,,,,,3942298.0,44.0,89597.68181818182,3631097.729196209,0.08222879471846234
202,166240387,Arealeffektiv 2-roms leilighet m/vestvendt balkong og utsikt  - Lave felleskostnader m/v.v + fyring inkl. - Heis!,"Disenveien 27, 0587 Oslo",3150000.0,59.94086,10.794167,https://www.finn.no/realestate/homes/ad.html?finnkode=166240387,7960.0,3186561.0,1754.0,Leilighet,Andel,1,32.0,32.0,5,1957,2,30262.0,36.0,12505.0,726881.0,28601.0,G - mørkegrønn,,,,Ja,,,,,,,,,,,,,3186561.0,32.0,99580.03125,3000783.736192763,0.06006877890255247
203,166240379,Innbydende 2-roms m/vestvendt balkong og flott utsikt - Kjøkken fra 2015 - V.vann/fyring inkl. - IN-ordning - Sentralt!,"Grenseveien 30D, 0571 Oslo",2890000.0,59.92493,10.779707,https://www.finn.no/realestate/homes/ad.html?finnkode=166240379,7960.0,3159556.0,3395.0,Leilighet,Andel,1,36.0,36.0,2,1940,2,3601.0,40.0,14426.0,709491.0,261596.0,F - mørkegrønn,,,,Ja,,,,,,,,,,,,,3159556.0,36.0,87765.44444444444,3210888.400527245,-0.016116147741954023
204,161598102,Lys 3-roms hjørneleilighet med solrik balkong. Utvidet bad. Barnevennlig og nær marka. God intern beliggenhet!,"Kurveien 34, 0494 Oslo",4450000.0,59.96158,10.791124,https://www.finn.no/realestate/homes/ad.html?finnkode=161598102,7932.0,4675932.0,3764.0,Leilighet,Andel,2,67.0,67.0,1,1951,,69070.0,74.0,25856.0,1266949.0,218000.0,,,,,Ja,,,,,,,,,,,,,4675932.0,67.0,69790.02985074627,4839199.549119481,-0.034320823477834494
205,166240226,Moderne og lys 3-roms leilighet med innglasset balkong på 6kvm. Varmtvann og fyring inkludert. Attraktiv område!,"Sigrid Undsets vei 1, 0669 Oslo",3550000.0,59.911793,10.836416,https://www.finn.no/realestate/homes/ad.html?finnkode=166240226,15285.0,3994285.0,6241.0,Leilighet,Andel,2,68.0,78.0,4,1964,3,18469.0,86.0,,869264.0,429000.0,E - lysegrønn,,,,Ja,,,,,,,,,,,,,3994285.0,78.0,51208.782051282054,5416987.376039307,-0.30467523675571506
