,FINN-kode,Title,Address,Prisantydning,lat,lng,url,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Boligtype,Eieform,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Rom,Tomteareal,Bruttoareal,Fellesformue,Eierskifte-forsikring,Formuesverdi,Mobil,Kommunale avg.,Renovert år,Tomt,Telefon,Festeavgift,Verditakst,Pris med fellesgjeld,Lånetakst,Fax,Felleskost/mnd. etter avdragsfri periode,Sikringsordning,Grunnflate,Utleiedel,Låneverdi,price,area,price_per_m2,predicted_price,priceyness
695,154267245,Hølen. Fin enebolig fra 2008 - god planløsning - carport og terrasse - nærhet til skole og barnehage.,"Dronningveien 16, 1550 Hølen",3950000.0,59.541164,10.746348,https://www.finn.no/realestate/homes/ad.html?finnkode=154267245,,113700.0,4063700.0,,Enebolig,Eier (Selveier),3,126.0,132.0,,2008,C - gul,,236.0,146.0,,Ja,1215889.0,,14240.0,,,,,4050000.0,,3442500.0,,,,,,,4063700.0,132.0,30785.60606060606,6070255.657754207,-0.4013068337768271
696,166096099,Flott 3-roms topp- og endeleilighet *Sydvendt balkong. *Peis *Lekkert kjøkken m/integrerte hvitevarer.,"Agmund Bolts vei 5, 0664 Oslo",3450000.0,59.913113,10.815642,https://www.finn.no/realestate/homes/ad.html?finnkode=166096099,213000.0,15285.0,3678285.0,3243.0,Leilighet,Andel,2,62.0,62.0,4,1953,G - rød,3,65565.0,69.0,,Ja,824024.0,,,,,,,,,,,,,,,,3678285.0,62.0,59327.17741935484,4111635.0333224908,-0.1113741567808546
697,166094813,Andelsrekkehus med uteplass - nyere bad og vaskerom - barnevennelig  - lave omk.,"Lindebergåsen 28K, 1068 Oslo",4100000.0,59.9285,10.883,https://www.finn.no/realestate/homes/ad.html?finnkode=166094813,382407.0,8252.0,4490659.0,6194.0,Rekkehus,Andel,4,120.0,126.0,,1976,G - rød,5,15593.0,140.0,428502.0,,1294440.0,,,,,,,,,,,,,,,,4490659.0,126.0,35640.15079365079,5902373.889945773,-0.27335516263126536
698,165956740,Rålekker og nyoppusset 3-roms med attraktiv beliggenhet på Grünerløkka | Selveier | Flott felles bakgård,"Sannergata 26, 0557 Oslo",4200000.0,59.9288,10.7643,https://www.finn.no/realestate/homes/ad.html?finnkode=165956740,46664.0,112442.0,4359106.0,4026.0,Leilighet,Eier (Selveier),2,53.0,53.0,,1896,G - rød,3,315.0,58.0,19767.0,,965530.0,,,,,,,,,,,,,,,,4359106.0,53.0,82247.28301886792,3859812.3816098417,0.1216484139697247
699,166094783,Hellerud: Pen 3(4)-roms toppleil. m/stor terrasse på 39 kvm  | Fantastisk utsikt I Flotte solforhold | Garasjepl. I Heis,"Hellerudstubben 60B, 0671 Oslo",5980000.0,59.91777,10.849473,https://www.finn.no/realestate/homes/ad.html?finnkode=166094783,8368.0,163400.0,6151768.0,2998.0,Leilighet,Eier (Selveier),2,91.0,94.0,5,2004,E - rød,,8341.0,102.0,22159.0,Ja,1101932.0,,,,,,,,,,,,,,,,6151768.0,94.0,65444.34042553192,5007004.461634132,0.20590169575213402
700,148285308,"4-roms m/ takterrasse på 59 m2, balkong, 2 bad og garasje. Høy standard med ""concierge service"" i unikt boligprosjekt","Hønsveien, Landås Pluss Byggetrinn 1, 1384 Asker",16500000.0,59.8446,10.438202,https://www.finn.no/realestate/homes/ad.html?finnkode=148285308,,80843.0,16580843.0,6038.0,Leilighet,Eier (Selveier),3,136.0,,3,,,,29450.0,,,,,,,,,,,,,,,,,,,,16580843.0,136.0,121917.96323529411,6182176.836293162,0.9865775444750113
701,165903815,Munkelia - 1-roms leilighet med innglasset balkong. Kollektiv i umiddelbar nærhet. Lave felles kostnader.,"Langbølgen 41, 1150 Oslo",2500000.0,59.8669,10.813,https://www.finn.no/realestate/homes/ad.html?finnkode=165903815,128000.0,8857.0,2636857.0,2850.0,Leilighet,Andel,0,34.0,40.0,1,1967,G - rød,1,,45.0,4166.0,,616256.0,,,,Eiet,,,,,,,,,,,,2636857.0,40.0,65921.425,3496068.5513582374,-0.2820513885021061
702,158898239,Lys og trivelig endeleilighet med vestvendt terrasse og flott fjordutsikt. IN-ordning og lave kjøpsomkostninger.,"Lalienveien 6, 1453 Bjørnemyr",3450000.0,59.817,10.6214,https://www.finn.no/realestate/homes/ad.html?finnkode=158898239,1514000.0,1032.0,4965032.0,11068.0,Leilighet,Andel,4,134.0,136.0,,2005,E - oransje,,3485.0,150.0,17053.0,,1591715.0,,,,,,,,,,,,,,,,4965032.0,136.0,36507.58823529412,6182176.836293162,-0.21925070573825955
703,165685752,Attraktivt rekkehus med flott fjordutsikt og gode solforhold,"Alværnlia 93, 1453 Bjørnemyr",5600000.0,59.8241,10.6318,https://www.finn.no/realestate/homes/ad.html?finnkode=165685752,9824.0,141467.0,5751291.0,1613.0,Rekkehus,Eier (Selveier),3,171.0,171.0,,1982,F - oransje,5,18088.0,190.0,7000.0,,1560666.0,,6911.0,,,,,,,,,,,,,,5751291.0,171.0,33633.28070175439,7161487.14850902,-0.21929331036398914
704,166075496,"Attraktiv 4-roms leilighet med god planløsning, vestvendt balkong, hage og garasjeplass med ladeboks til elbil.","Eikelisvingen 2, 1400 Ski",3390000.0,59.708057,10.836039,https://www.finn.no/realestate/homes/ad.html?finnkode=166075496,267000.0,5260.0,3662260.0,3930.0,Leilighet,Andel,3,66.0,66.0,2,1956,F - oransje,,13718.0,73.0,13455.0,Ja,761610.0,,,,,,,,,,,,,,,,3662260.0,66.0,55488.78787878788,4223556.2118614465,-0.14259703421880765
705,166265522,BLOMMENHOLM / TOTALOPPUSSET OG LEKKERT ENDEREKKEHUS OVER 3 PLAN - 4 SOV - 2 STUER - 2 BAD - HØY STANDARD - BARNEVENNLIG,"Engerjordet 138, 1365 Blommenholm",7590000.0,59.902275,10.54946,https://www.finn.no/realestate/homes/ad.html?finnkode=166265522,,200600.0,7790600.0,650.0,Rekkehus,Eier (Selveier),4,119.0,119.0,,1959,,,338.0,136.0,,,1517497.0,,7766.0,,,,,7650000.0,,6500000.0,,,,,,,7790600.0,119.0,65467.226890756305,5706511.827502603,0.3113099300931843
706,156132932,"Flott familiebolig med bl.a. garasje, terrasse med gode solforhold, jacuzzi og utleiemulighet i svært rolig nabolag!","Dalhaugveien 4, 1940 Bjørkelangen",4950000.0,59.886,11.5483,https://www.finn.no/realestate/homes/ad.html?finnkode=156132932,,124972.0,5074972.0,,Enebolig,Eier (Selveier),4,249.0,329.0,,1983,E - gul,,1059.0,362.0,,,1069174.0,,16361.0,,,,,,,,,,,,,,5074972.0,329.0,15425.446808510638,11582373.70079775,-0.8251634262652274
707,165902852,Fin 1-roms med alkove | Solrik vestvendt balkong med god utsikt,"Stallerudveien 91, 0693 Oslo",2200000.0,59.8761,10.8437,https://www.finn.no/realestate/homes/ad.html?finnkode=165902852,230898.0,8857.0,2439755.0,2874.0,Leilighet,Andel,0,29.0,29.0,7,1963,D - lysegrønn,1,8462.0,32.0,,,502031.0,,,,,,,,,,,,,,,,2439755.0,29.0,84129.4827586207,3188285.3103761105,-0.2675856275950377
708,165881951,Lekker 3-roms på Oppsal | Fyring/varmtvann inkl. | Barnevennlig | Sydvendt balkong,"Oppsaltoppen 16A, 0687 Oslo",3750000.0,59.8986,10.8481,https://www.finn.no/realestate/homes/ad.html?finnkode=165881951,22776.0,8857.0,3781633.0,3689.0,Leilighet,Andel,2,73.0,73.0,3,1956,F - mørkegrønn,3,22855.0,81.0,,,976090.0,,,,,,,,,,,,,,,,3781633.0,73.0,51803.191780821915,4419418.274304617,-0.1558521483558888
710,165990378,Nesoddlandet - enebolig beliggende i vakkert og landlig landskap - NB-se naboeiendom ( småbruk ) som også er til salgs,"Linnebråteveien 44, 1455 Nordre Frogn",5000000.0,59.736076,10.682315,https://www.finn.no/realestate/homes/ad.html?finnkode=165990378,,,,,Enebolig,Eier (Selveier),6,281.0,325.0,,1985,G - oransje,,2225.0,355.0,,Ja,1605256.0,,12000.0,,,,,,,,,,,,,,5000000.0,325.0,15384.615384615385,11470452.522258794,-0.8303364706106162
711,166276139,"Familievennlig enebolig med dobbel garasje. 4 sov. 3 bad, vaskerom. Stor innredet kjeller med egen inngang. Loftsstue.","Tuterudbakken 5 b, 2007 Kjeller",9500000.0,59.9832,11.0133,https://www.finn.no/realestate/homes/ad.html?finnkode=166276139,,240000.0,9740000.0,,Enebolig,Eier (Selveier),4,258.0,308.0,3,2011,B - oransje,,584.0,343.0,,,2092278.0,,16244.0,,,,,,,,,,,,,,9740000.0,308.0,31623.376623376622,10994787.513468236,-0.12118018042367495
712,165941804,3-roms selveier fra 2018 - Carport - Vestvendt uteplass - Barnevennlig beliggenhet - TG1 fra takstmann,"Vormvikstubben 9, 2080 Eidsvoll",2590000.0,60.3258,11.2719,https://www.finn.no/realestate/homes/ad.html?finnkode=165941804,,65800.0,2655800.0,1300.0,Leilighet,Eier (Selveier),2,46.0,50.0,1,2018,B - rød,3,1560.0,56.0,,,425254.0,,11230.0,,,,,,,,,,,,,,2655800.0,50.0,53116.0,3775871.4977056254,-0.35188528880212644
713,165963386,"Lekker, nyoppført halvpart tomannsbolig med god standard - 3 sov - 2 bad - Hems - Stue med ca 5m takhøyde - Barnevennlig","Feviksvingen 46 A, 2033 Åsgreina",4900000.0,60.167,10.992029,https://www.finn.no/realestate/homes/ad.html?finnkode=165963386,,,,,Tomannsbolig,Eier (Selveier),3,145.0,157.0,,2019,,4,,,,,,,,,Eiet,,,,,,,,,,,,4900000.0,157.0,31210.191082802547,6769763.023622677,-0.32323087729874445
714,121170118,"Ny, 3-roms loftsleilighet med eksklusivt preg, rålekkert designkjøkken og solrik takterrasse på 20 kvm. Fjordutsikt","Frydenlundgata 10 B, 0169 Oslo",8800000.0,59.924522,10.737469,https://www.finn.no/realestate/homes/ad.html?finnkode=121170118,,236872.0,9036872.0,3148.0,Leilighet,Eier (Selveier),2,85.0,85.0,5,1901,G - rød,3,689.0,92.0,,,,,,,,,,,,,,,,,,,9036872.0,85.0,106316.14117647058,4755181.809921483,0.6420781660356152
715,165954495,Innholdsrikt rekkehus over to plan - Renoveringsobjekt - Sentral og barnevennlig beliggenhet - Garasje,"Gamle Strømsvei 98C, 2010 Strømmen",3950000.0,59.952335,11.017029,https://www.finn.no/realestate/homes/ad.html?finnkode=165954495,,102600.0,4052600.0,583.0,Rekkehus,Eier (Selveier),2,187.0,208.0,,1970,F - rød,,281.0,229.0,,Ja,1398893.0,,19267.0,,,,,,,,,,,,,,4052600.0,208.0,19483.653846153848,8196758.049994355,-0.7043800658890547
716,165943592,"Nyere 3-roms leilighet fra 2016 med to bad. Heis, garasje og stor terrasse.","Konglungveien 195, 1392 Vettre",5900000.0,59.82867,10.4731655,https://www.finn.no/realestate/homes/ad.html?finnkode=165943592,63013.0,162770.0,6125783.0,3761.0,Leilighet,Eier (Selveier),2,72.0,76.0,1,2016,,,3834.0,85.0,11172.0,Ja,1273949.0,,,,,,,,,,,,,,,,6125783.0,76.0,80602.40789473684,4503359.158208834,0.3076829870941502
717,154347018,Velholdt enebolig fra 2009 - Egen inngang i underetasjen - Barnevennlig innerst i blindvei - Vinterhage og solrik hage!,"Stovnerveien 36 E, 0982 Oslo",7500000.0,59.95252,10.936776,https://www.finn.no/realestate/homes/ad.html?finnkode=154347018,,202650.0,7702650.0,,Enebolig,Eier (Selveier),4,188.0,192.5,,2009,C - rød,6,2114.0,228.0,,Ja,1714217.0,,3164.0,,,,,,,,,,,,,,7702650.0,192.5,40013.76623376623,7763063.483155904,-0.007812609551946181
718,165941551,Prosjektert tomannsbolig med trafikkfri vei til skole og barnehage - Kort vei til butikk og buss. Kun 20 min fra Oslo.,"Hyttengveien 9 B, 1404 Siggerud",5500000.0,59.79076,10.879076,https://www.finn.no/realestate/homes/ad.html?finnkode=165941551,,35620.0,5535620.0,,Tomannsbolig,Eier (Selveier),3,,145.6,,,,,1289.0,,,,,,,,,,,,,,,,,,,,5535620.0,145.6,38019.368131868134,6450787.664786654,-0.1529986675824624
719,157314027,"Unik strandeiendom med to hus. Tomt på 2514 m². 60 m strandlinje. Brygge, badehus og båthus. Solrikt og vestv.","Otto Blehrs vei 33 A + D, 1397 Nesøya",48500000.0,59.873405,10.525029,https://www.finn.no/realestate/homes/ad.html?finnkode=157314027,,1227622.0,49727622.0,,Enebolig,Eier (Selveier),7,309.0,387.0,,1988,,,2514.0,427.0,,Ja,2415744.0,,20263.0,,,,,,,,,,,,,,49727622.0,387.0,128495.14728682171,13205230.7896126,1.3259475303272552
720,165932920,LØRENSKOG STASJONSBY - Fin 2-roms med vestvendt markterrasse på ca 13 m² - felles takterrasse - kort vei til SNØ skihall,"Snølia, leil. E-17, 1470 Lørenskog",2950000.0,59.945366,10.95441,https://www.finn.no/realestate/homes/ad.html?finnkode=165932920,,13442.0,2963442.0,1990.0,Leilighet,Eier (Selveier),1,40.0,41.0,1,,C - lysegrønn,2,11000.0,,,,,,,,,,,,,,,,,,,,2963442.0,41.0,72279.0731707317,3524048.845992976,-0.17325913832778106
721,165061871,FASTPRIS! Oppussingsobjekt som enkelt kan gjøres om til 3-roms. Nyere bad. V.vann/fyring inkl i lave felleskostnader,"Knut Alvssons vei 25, 0574 Oslo",3200000.0,59.933327,10.780162,https://www.finn.no/realestate/homes/ad.html?finnkode=165061871,170027.0,71960.0,3441987.0,3460.0,Leilighet,Andel,1,52.0,52.0,1,1936,,3,3004.0,,,,,,,,,,,,,,,,,,,,3441987.0,52.0,66192.05769230769,3831832.086975103,-0.10729411960118007
722,161722757,MÅ SEES! | Lekker 3-roms selveier | Kjøkken fra 2017/18 | Markterrasse | Garasje* | Gasspeis | Investeringsobjekt!,"Stålfjæra 44, 0975 Oslo",3200000.0,59.9504,10.8829,https://www.finn.no/realestate/homes/ad.html?finnkode=161722757,4935.0,89750.0,3294685.0,2911.0,Leilighet,Eier (Selveier),2,63.0,67.0,1,2008,D - rød,3,3538.0,73.0,12023.0,,960555.0,,,,,,,,,,,,,,,,3294685.0,67.0,49174.40298507463,4251536.5064961845,-0.2549698845485029
723,166107427,Ny flott enebolig på stor tomt. Rolig og barnevennlig beliggende med flott utsikt og gode solforhold.,"Fuglåsveien 87, 1482 Nittedal",5590000.0,60.13,10.8133,https://www.finn.no/realestate/homes/ad.html?finnkode=166107427,,46222.0,5636222.0,,Enebolig,Eier (Selveier),3,130.0,140.0,,2019,C - oransje,,1085.0,140.0,,,,971 54 137,7500.0,,,,,,,,,,,,,,5636222.0,140.0,40258.72857142857,6294098.014832117,-0.11039838836327931
724,165843683,ÅSGREINA - Nyoppført halvpart av tomannsbolig. Tre bad. Flere uteplasser. Integrert dobbelgarasje. Perfekt familiebolig!,"Tyttebærstubben 7 A, 2033 Åsgreina",5750000.0,60.16203,10.99352,https://www.finn.no/realestate/homes/ad.html?finnkode=165843683,,,,,Tomannsbolig,Eier (Selveier),3,,199.0,,2019,,,,,,,,,,,Eiet,,,,,,,,,,,,5750000.0,199.0,28894.472361809047,7944935.3982817065,-0.32333481403015263
725,164896874,"Enebolig i naturskjønt område - Stor tomt med utviklingspotensial - Utsikt til Glomma, solrik terrasse og dobbelgarasje!","Slettaveien 27, 1900 Fetsund",4500000.0,59.9607,11.2075,https://www.finn.no/realestate/homes/ad.html?finnkode=164896874,,127722.0,4627722.0,,Enebolig,Eier (Selveier),3,114.0,165.0,2,1964,G - gul,4,4366.0,182.0,,,694561.0,,16675.0,,,,,,,,,,,,,,4627722.0,165.0,28046.8,6993605.380700586,-0.41293147611868974
726,165836092,"Lys og romslig 4-roms familieleilighet i barnevennlig område. Garasjeplass, balkong og god planløsning.","Gamle Hovsetervei 2C, 0768 Oslo",5950000.0,59.94732,10.653983,https://www.finn.no/realestate/homes/ad.html?finnkode=165836092,68000.0,164522.0,6182522.0,4350.0,Leilighet,Eier (Selveier),3,89.0,89.0,3,1991,,,4550.0,97.0,,,,,,,,,,6000000.0,,,,,,,,5100000.0,6182522.0,89.0,69466.53932584269,4867102.988460438,0.2392273876476576
727,156768463,Rålekker og gj.gående 4-R med sjøutsikt - Toppetasje - Solrik balkong - Garasjeplass (2*) - Heis - Sentralt,"Lørenveien 55B, 0585 Oslo",7600000.0,59.9289,10.7959,https://www.finn.no/realestate/homes/ad.html?finnkode=156768463,,196972.0,7796972.0,3861.0,Leilighet,Eier (Selveier),3,89.0,89.0,7,2017,C - mørkegrønn,4,3794.0,98.0,17000.0,,1643800.0,,,,,,,,,,,,,,,,7796972.0,89.0,87606.42696629213,4867102.988460438,0.4712365620057213
728,165823757,Helt ny 4 (5) -roms leilighet i toppetasjen i prosjektet Oksenøya 4 & 5. Klar fra medio mars 2020.,"Per Waalers vei 6, 1366 Lysaker",14500000.0,59.900238,10.609273,https://www.finn.no/realestate/homes/ad.html?finnkode=165823757,,369500.0,14869500.0,5260.0,Leilighet,Eier (Selveier),3,,124.0,3,,,,,,,,,,,,Eiet,,,,,,,,,,,,14869500.0,124.0,119915.32258064517,5846413.3006762955,0.9334837729400718
729,156680695,Velkommen til Skinnstudumpa 32 a og b: 1/2 parter med høy standard fra 2018. B SOLGT!,"Skinnstudumpa 32 A (B SOLGT), 2072 Dal",3050000.0,60.25481,11.185581,https://www.finn.no/realestate/homes/ad.html?finnkode=156680695,,,,,Tomannsbolig,Eier (Selveier),2,72.0,72.0,,2018,B - oransje,3,1317.0,82.0,,,,,17180.0,,,,,,,,,,,,,,3050000.0,72.0,42361.11111111111,4391437.979669878,-0.36451514084370906
730,165766828,"Nylig innredet og lekker 2-roms med sørøstvendt terrasse og høy standard. Meget attraktivt, rett ved Bogstadveien!","Vibes gate 15 A, 0356 Oslo",4800000.0,59.92696,10.724419,https://www.finn.no/realestate/homes/ad.html?finnkode=165766828,,137122.0,4937122.0,1030.0,Leilighet,Eier (Selveier),1,42.0,42.0,6,1900,G - rød,2,878.0,46.0,32849.0,,,,,,,,,,,,,,,,,,4937122.0,42.0,117550.52380952382,3552029.140627715,0.3292635412327609
732,162570130,"Bærums Verk - Gjennomgående og pen 5-roms selveier med terrasse, balkong og garasje. Passer alle aldergrupper.","Gullhaugveien 67, 1354 Bærums Verk",4950000.0,59.9425,10.4947,https://www.finn.no/realestate/homes/ad.html?finnkode=162570130,,130722.0,5080722.0,3221.0,Leilighet,Eier (Selveier),4,119.0,119.0,1,1989,F - rød,5,37015.0,125.0,13160.0,,,995 74 780,,,,,,,,,,,,,,,5080722.0,119.0,42695.142857142855,5706511.827502603,-0.11615457117059158
733,166265471,"HØVIK / STOR, NY 2-ROMS ENDELEILIGHET MED FLOTT UTEPLASS, GOD TAKHØYDE, GARASJE, HEIS OG KORT VEI TIL TOG/BUSS M.M.","Kokkerudlia 6A, 1363 Høvik",4450000.0,59.90451,10.564003,https://www.finn.no/realestate/homes/ad.html?finnkode=166265471,1137.0,124950.0,4576087.0,2688.0,Leilighet,Eier (Selveier),1,64.0,67.0,-1,2017,D - rød,,6705.0,73.0,7619.0,,1163928.0,,,,,,,4450000.0,,3825000.0,,,,,,,4576087.0,67.0,68299.80597014926,4251536.5064961845,0.07356381759448816
734,165695518,Lys og tiltalende 2- roms selveierleilighet - Vestvendt balkong -  Lave felleskostnader - Flott førstegangskjøp,"Myrsletta 125, 2052 Jessheim",2350000.0,60.143406,11.194631,https://www.finn.no/realestate/homes/ad.html?finnkode=165695518,6000.0,71700.0,2427700.0,1778.0,Leilighet,Eier (Selveier),1,35.0,38.0,,2015,B - mørkegrønn,,4571.0,42.0,,,,,5108.0,,,,,,,,,,,,,,2427700.0,38.0,63886.84210526316,3440107.96208876,-0.3485585481420337
736,160671481,Pen og praktisk 3-roms hjørne selveierleilighet i 4-mannsbolig i 1. etg. - Carport - Terrasse - Sentralt.,"Kastellkroken 8 A, 2080 Eidsvoll",2750000.0,60.3251,11.2719,https://www.finn.no/realestate/homes/ad.html?finnkode=160671481,,70504.0,2820504.0,1875.0,Leilighet,Eier (Selveier),2,75.0,79.0,1,2007,C - rød,3,3563.0,88.0,,,675605.0,,10010.0,,,,,,,,,,,,,,2820504.0,79.0,35702.582278481015,4587300.042113051,-0.48637603249528283
737,165888624,"Lys, romslig og innholdsrik 3(4) roms toppleilighet|Garasje|Balkong|Peis|To boder|Kort vei til kollektivt og CC Vest.","Ombergveien 18, 0283 Oslo",4850000.0,59.9206,10.6401,https://www.finn.no/realestate/homes/ad.html?finnkode=165888624,,121250.0,4971250.0,3502.0,Leilighet,Eier (Selveier),2,74.0,74.0,3,1968,G - oransje,3,8717.0,81.0,,,1341019.0,452 51 817,,,,,,,,,,,,,,,4971250.0,74.0,67179.05405405405,4447398.568939356,0.11135198355128573
738,164962074,"Stor og innholdsrik enebolig - solrik tomt på ca 3,7 mål! 5 soverom, 2 stuer, 3 bad og vaskerom. Dobbelgarasje.","Hansbråtavegen 1, 2032 Maura",3990000.0,60.3406,11.02,https://www.finn.no/realestate/homes/ad.html?finnkode=164962074,,101004.0,4091004.0,,Enebolig,Eier (Selveier),5,228.0,230.0,,1947,G - gul,7,3738.0,253.0,,,1091255.0,,6109.0,,,,,,,,,,,,,,4091004.0,230.0,17786.97391304348,8812324.531958608,-0.7673608399702143
739,165479480,Sjarmerende funkisbolig på sentral utsiktstomt. Gode solforhold og terrasse. Store utbedringsbehov!,"Ljabruveien 26C, 1169 Oslo",4550000.0,59.856594,10.786378,https://www.finn.no/realestate/homes/ad.html?finnkode=165479480,,128900.0,4678900.0,,Enebolig,Eier (Selveier),1,54.0,66.0,,2014,C - rød,,170.0,90.0,,,,,,,,,,,,,,,,,,,4678900.0,66.0,70892.42424242424,4223556.2118614465,0.1023855621630041
740,165470687,VOLLEBEKK / LUNDEN * Ny hjørneleilighet *3 roms selveier * 2 terrasser * 2 soverom * Garasje kan kjøpes,"Lunden 43 K0104, 0598 Oslo",4650000.0,59.938145,10.82818,https://www.finn.no/realestate/homes/ad.html?finnkode=165470687,,21325.0,4671325.0,,Leilighet,Eier (Selveier),2,59.0,65.0,1,2019,B - gul,3,,,,,,,,,Eiet,,,,,,,,,,,,4671325.0,65.0,71866.53846153847,4195575.917226708,0.10741214026642965
741,162757613,"Ikonisk bygård: 4(5)-roms loftsleilighet med hele 117 kvm gulvareal. Takkoppløft og takhøyde på ca 3,4 m. Nytt bad 2019.","Schleppegrells gate 16, 0556 Oslo",6500000.0,59.9274,10.76139,https://www.finn.no/realestate/homes/ad.html?finnkode=162757613,131000.0,183420.0,6814420.0,4403.0,Leilighet,Eier (Selveier),3,102.0,102.0,5,1893,G - oransje,4,348.0,112.0,,Ja,1279665.0,,,,,,,,,,,,,,,,6814420.0,102.0,66808.03921568628,5230846.818712043,0.26446777455013404
742,165456318,Familievennlig halvpart av nyoppført tomannsbolig med takterrasse og carport. Fredelig beliggenhet ved skogholt.,"Taietveien 34, 1940 Bjørkelangen",3490000.0,59.883793,11.546648,https://www.finn.no/realestate/homes/ad.html?finnkode=165456318,,23872.0,3513872.0,,Tomannsbolig,Eier (Selveier),3,91.0,94.0,,2019,,,1076.0,,,,,,15000.0,,,,,,,,,,,,,,3513872.0,94.0,37381.617021276594,5007004.461634132,-0.35411926105092206
743,165339469,Ny 3-roms leilighet - Klar for innflytting - Lave omkostninger,"Bjarne Haugens gate 9, 1475 Finstadjordet",4700000.0,59.917507,10.956802,https://www.finn.no/realestate/homes/ad.html?finnkode=165339469,,12992.0,4712992.0,3696.0,Leilighet,Eier (Selveier),2,84.0,88.0,2,2019,B - mørkegrønn,3,17900.0,,,,1410000.0,,,,,,,,,,,,,,,,4712992.0,88.0,53556.72727272727,4839122.693825699,-0.026410492184888668
744,157001242,''Ny'' og arealeffektiv 40 kvm eierleilighet i sentrum | Perfekt førstegangsskjøp |,"Adolph Tidemands gate 53, 2000 Lillestrøm",3100000.0,59.9578,11.0497,https://www.finn.no/realestate/homes/ad.html?finnkode=157001242,,86972.0,3186972.0,1706.0,Leilighet,Eier (Selveier),1,40.0,40.0,3,2018,,1,1703.0,44.0,9310.0,,714646.0,,,,,,,,,,,,,,,,3186972.0,40.0,79674.3,3496068.5513582374,-0.09256781640839407
745,163504958,"Rett ved Frognerparken. Pen gjennomgående 3-roms m/peis, nyere bad og kjøkken. Vv og fyring inkludert. Ingen dok.avgift.","Thomas Heftyes gate 64 D, 0267 Oslo",5300000.0,59.92187,10.704245,https://www.finn.no/realestate/homes/ad.html?finnkode=163504958,150420.0,11910.0,5462330.0,4485.0,Leilighet,Aksje,2,73.0,73.0,1,1929,G - mørkegrønn,,1451.0,82.0,,Ja,1521882.0,,,,,,,,,,,,,,,,5462330.0,73.0,74826.43835616438,4419418.274304617,0.21186736337627643
746,165332574,ENEBOLIG MED USJENERT OG SOLRIK BELIGGENHET PÅ HØYDEDRAG MED FLOTT UTSIKT | BARNEVENNLIG I  ATTRAKTIVT VILLAOMRÅDE,"Nedre Båstad vei 19 B, 1387 Asker",8300000.0,59.8406,10.4674,https://www.finn.no/realestate/homes/ad.html?finnkode=165332574,,208722.0,8508722.0,,Enebolig,Eier (Selveier),3,160.0,184.0,2,1960,,5,1257.0,200.0,,,,995 93 420,6516.0,,,,,,,,,,,,,,8508722.0,184.0,46243.05434782609,7525230.978760624,0.12283025002870751
747,165263237,Vesentlig oppgradert enebolig over to plan med høy standard. Flytt rett inn. Solrik og barnevennlig beliggenhet.,"Ånnerudskogen 11, 1383 Asker",11180000.0,59.8338,10.4093,https://www.finn.no/realestate/homes/ad.html?finnkode=165263237,,280752.0,11460752.0,,Enebolig,Eier (Selveier),3,216.0,229.0,,1969,E - rød,5,795.0,251.0,,,1825479.0,,11883.0,,,,,,,,,,,,,,11460752.0,229.0,50046.951965065506,8784344.237323869,0.2659572555499956
748,149511387,"Nyoppført familiebolig. 166 BRA, 3 sov, 2 stuer, 2 bad, wc, vask & dobbelgarasje. Solrikt & høy standard. Lav dok.avg.","Bringebærhagen 21 B, 1390 Vollen",8590000.0,59.806786,10.465302,https://www.finn.no/realestate/homes/ad.html?finnkode=149511387,,37670.0,8627670.0,,Tomannsbolig,Eier (Selveier),3,123.0,166.0,1,2019,,,711.0,190.0,,,,,,,,,,,,,,,,,,,8627670.0,166.0,51973.9156626506,7021585.675335325,0.20598540802124532
749,165348787,"Stor og lys 3(2)-roms med 9,5 kvm innglasset balkong. Pent kjøkken. Heis - P-plass medfølger.","Tvetenveien 233, 0675 Oslo",2850000.0,59.92608,10.864608,https://www.finn.no/realestate/homes/ad.html?finnkode=165348787,95000.0,15285.0,2960285.0,4506.0,Leilighet,Andel,2,69.0,80.0,3,1973,E - rød,3,38396.0,75.0,8686.0,Ja,833140.0,,,,,,,,,,,,,,,,2960285.0,80.0,37003.5625,4615280.33674779,-0.4440870633159104
750,165335563,SKILLEBEKKEN NÆR OSLOGRENSEN -  8 MIN. GANGE VESTLI T- BANE-  VESTVENDT 4 ROMS FRA 2006 M/HEIS - BALKONG - GARASJEPLASS,"Ospelia 9, 1481 Hagan",2935000.0,59.97784,10.931713,https://www.finn.no/realestate/homes/ad.html?finnkode=165335563,56559.0,5260.0,2996819.0,3770.0,Leilighet,Andel,3,71.0,71.0,2,2006,D - rød,,5032.0,75.0,,Ja,819591.0,,,,,,,,,,,,,,,,2996819.0,71.0,42208.718309859156,4363457.68503514,-0.375713397308024
751,164812494,VOLLEBEKK / LUNDEN * Ny hjørneleilighet *4 roms selveier * Solrik balkong * 3 soverom * 2 bad,"Lunden 43,  leilighet K0301, 0598 Oslo",5800000.0,59.938145,10.82818,https://www.finn.no/realestate/homes/ad.html?finnkode=164812494,,28874.0,5828874.0,,Leilighet,Eier (Selveier),3,80.0,85.0,3,2019,B - lysegrønn,4,,,,,,,,,Eiet,,,,,,,,,,,,5828874.0,85.0,68574.98823529412,4755181.809921483,0.20358891198072193
